0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:41:26 +0530] "GET /SalarySystem/home.jsp HTTP/1.1" 200 3538
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:41:44 +0530] "GET /SalarySystem/addLeaveRequest.jsp HTTP/1.1" 200 6264
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:41:44 +0530] "GET /SalarySystem/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:42:44 +0530] "POST /SalarySystem/addLeaveRequestServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:42:44 +0530] "GET /SalarySystem/addLeaveRequest.jsp HTTP/1.1" 200 6277
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:42:49 +0530] "GET /SalarySystem/addOffDeskRequest.jsp HTTP/1.1" 200 6204
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:43:28 +0530] "POST /SalarySystem/OffDeskRequest HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:43:28 +0530] "GET /SalarySystem/addOffDeskRequest.jsp HTTP/1.1" 200 6217
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:43:34 +0530] "GET /SalarySystem/Login.jsp HTTP/1.1" 200 3399
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:43:41 +0530] "POST /SalarySystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:43:41 +0530] "GET /SalarySystem/addEmployee.jsp HTTP/1.1" 200 8417
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:43:46 +0530] "GET /SalarySystem/employeeList.jsp HTTP/1.1" 200 6032
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:44:14 +0530] "GET /SalarySystem/employeeLeaves.jsp HTTP/1.1" 200 5490
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:44:50 +0530] "GET /SalarySystem/employeeOffDeskLeaves.jsp HTTP/1.1" 200 5461
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:45:11 +0530] "GET /SalarySystem/setEmpRank.jsp HTTP/1.1" 200 5870
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:45:12 +0530] "GET /SalarySystem/SetPerformance HTTP/1.1" 200 149
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:45:23 +0530] "GET /SalarySystem/test?empId=3&rating=4 HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:45:45 +0530] "GET /SalarySystem/employeeWorking.jsp HTTP/1.1" 200 10194
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:46:15 +0530] "POST /SalarySystem/GetSalaryServlet HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:46:19 +0530] "POST /SalarySystem/ShowSalary HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:46:55 +0530] "POST /SalarySystem/ShowSalary HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:21 +0530] "GET /SalarySystem/Login.jsp HTTP/1.1" 200 3399
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:30 +0530] "POST /SalarySystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:30 +0530] "GET /SalarySystem/addEmployee.jsp HTTP/1.1" 200 8417
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:33 +0530] "GET /SalarySystem/employeeLeaves.jsp HTTP/1.1" 200 5490
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:39 +0530] "GET /SalarySystem/employeeOffDeskLeaves.jsp HTTP/1.1" 200 5461
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:42 +0530] "GET /SalarySystem/employeeOffDeskLeaves.jsp HTTP/1.1" 200 5461
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:46 +0530] "GET /SalarySystem/employeeLeaves.jsp HTTP/1.1" 200 4937
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:47 +0530] "GET /SalarySystem/employeeOffDeskLeaves.jsp HTTP/1.1" 200 4930
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:51 +0530] "GET /SalarySystem/LeaveApproveservlet?lid=7&leaveRes=1&date=02%2F22%2F2017&eid=3&type=Paid HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:52 +0530] "GET /SalarySystem/LeaveApproveservlet?lid=7&leaveRes=1&date=02%2F22%2F2017&eid=3&type=Paid HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:58 +0530] "POST /SalarySystem/LeaveApproveservlet HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:47:58 +0530] "GET /SalarySystem/addEmployee.jsp HTTP/1.1" 200 8417
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:48:51 +0530] "POST /SalarySystem/AddEmployeeServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:48:51 +0530] "GET /SalarySystem/addEmployee.jsp HTTP/1.1" 200 8481
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:49:00 +0530] "GET /SalarySystem/employeeList.jsp HTTP/1.1" 200 6499
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:49:09 +0530] "GET /SalarySystem/Login.jsp HTTP/1.1" 200 3399
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:49:18 +0530] "POST /SalarySystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:49:18 +0530] "GET /SalarySystem/addEmployee.jsp HTTP/1.1" 200 8417
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:49:21 +0530] "GET /SalarySystem/employeeList.jsp HTTP/1.1" 200 6499
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:49:26 +0530] "POST /SalarySystem/deleteEmp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:49:26 +0530] "GET /SalarySystem/employeeList.jsp HTTP/1.1" 200 6032
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:49:27 +0530] "GET /SalarySystem/employeeList.jsp HTTP/1.1" 200 6032
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:49:28 +0530] "GET /SalarySystem/addEmployee.jsp HTTP/1.1" 200 8417
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:50:55 +0530] "POST /SalarySystem/AddEmployeeServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:50:55 +0530] "GET /SalarySystem/addEmployee.jsp HTTP/1.1" 200 8481
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:50:58 +0530] "GET /SalarySystem/Login.jsp HTTP/1.1" 200 3399
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:51:41 +0530] "POST /SalarySystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:51:41 +0530] "GET /SalarySystem/home.jsp HTTP/1.1" 200 3536
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:51:45 +0530] "GET /SalarySystem/addLeaveRequest.jsp HTTP/1.1" 200 6264
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:05 +0530] "POST /SalarySystem/addLeaveRequestServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:05 +0530] "GET /SalarySystem/addLeaveRequest.jsp HTTP/1.1" 200 6277
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:07 +0530] "GET /SalarySystem/addOffDeskRequest.jsp HTTP/1.1" 200 6204
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:20 +0530] "POST /SalarySystem/OffDeskRequest HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:20 +0530] "GET /SalarySystem/addOffDeskRequest.jsp HTTP/1.1" 200 6217
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:22 +0530] "GET /SalarySystem/Login.jsp HTTP/1.1" 200 3399
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:34 +0530] "POST /SalarySystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:34 +0530] "GET /SalarySystem/addEmployee.jsp HTTP/1.1" 200 8417
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:40 +0530] "GET /SalarySystem/employeeLeaves.jsp HTTP/1.1" 200 5506
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:45 +0530] "GET /SalarySystem/employeeOffDeskLeaves.jsp HTTP/1.1" 200 5477
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:48 +0530] "GET /SalarySystem/employeeLeaves.jsp HTTP/1.1" 200 4937
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:49 +0530] "GET /SalarySystem/LeaveApproveservlet?lid=8&leaveRes=1&date=03%2F02%2F2017&eid=6&type=Paid HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:49 +0530] "GET /SalarySystem/employeeOffDeskLeaves.jsp HTTP/1.1" 200 4930
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:52:52 +0530] "POST /SalarySystem/LeaveApproveservlet HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Feb/2017:15:54:29 +0530] "GET /SalarySystem/Login.jsp HTTP/1.1" 200 3399
